perf_key,song_name,tempo
136830486_23688244,stay rihanna,111.927
136830486_23715712,she will be loved,102.002
136830486_23716988,when i was your man,72.795
136830486_23716205,stay rihanna,111.927
136838734_23933481,airplanes,93.033
136838734_23856784,blue christmas,113.96
136838734_24283413,blurred lines,120.002
136838734_25029850,baby i love your way,147.518
136838734_24073533,billionaire,86.776
136838734_24143441,aint no sunshine,79.593
136838734_25031190,the little drummer boy,112.66
136838734_25026325,baby i love your way,147.518
136838734_24549421,every rose has its thorn,140.167
136838734_24007427,the way you look tony,111.996
136853461_27756274,you raise me up,118.086
136853461_29182350,on my own,112.663
136853461_39137345,the climb,161.074
136853461_35495395,burn,184.353
136853461_32768460,let it go,147.464
136853461_26858738,on my own,112.663
136853461_24064131,bubbly,127.97
136853461_24105366,because of you,140.039
136853461_24066210,because of you,140.039
136853461_24063146,im yours,150.953
136915408_23795054,beauty and the beast,171.584
136915408_23769859,the lazy song,174.943
136915408_23775597,stay rihanna,111.927
136915408_23793480,landslide,159.375
136915408_23781561,colors of the wind,62.659
136915408_25590280,cups pitch perfect,129.964
136915408_28811709,the a team,84.996
136915408_23727036,mamas broken heart,111.989
136915408_23784678,mamas broken heart,111.989
136915408_25207346,newyork newyork,89.952
136916105_36230571,the climb,161.074
136916105_30292639,boyfriend,164.146
136916105_28561909,grenade,110.443
136916105_25885519,star spangled whitney,88.876
136916105_28293797,boyfriend,164.146
136916105_25885801,airplanes,93.033
136916105_28561599,the climb,161.074
136916105_34594200,counting stars,122.017
136916105_25885010,baby bieber,65.024
136916105_25885950,the climb,161.074
136931215_37528684,bad romance,118.99
136931215_37534711,saving all my love for,99.304
136931215_41841734,cant remember to forget,137.968
136931215_38421386,counting stars,122.017
136931215_37264627,let it go,147.464
136931215_36893733,alejandro,98.986
136931215_37532718,she will be loved,102.002
136931215_36859683,this love,131.974
136931215_37435211,lights ellie,120.013
136931215_38298067,lovefool,111.87
136969519_32524582,pompeii,127.435
136969519_34332129,the climb,161.074
136969519_32523264,im yours,150.953
136969519_33059641,i want it that way,99.031
136969519_34332014,paparazzi,114.928
136969519_26606840,i look to you,135.893
136969519_32519045,let it go,147.464
136969519_33061162,didnt we almost have it,130.984
136969519_33060726,as long as you love me,139.691
136969519_26605385,hero mariah carey,119.987
136982099_33936086,i wont give up,136.703
136982099_44155471,have i told you lately,143.78
136982099_46962216,stay with me,84.094
136982099_46065477,love you like a love song,117.009
136982099_48153463,ill be,159.909
136982099_43563602,the a team,84.996
136982099_43753074,what makes you beautiful,125.011
136982099_43994553,best song ever,118.491
136982099_47129725,stay with me,84.094
136982099_43744429,bye bye bye,172.638
136997814_27519758,kiss the girl,134.92
136997814_27505343,alejandro,98.986
136997814_27513195,part of your world,89.357
136997814_27518161,fuckin perfect,182.015
136997814_27864222,demons,89.938
136997814_27510107,when i was your man,72.795
136997814_27507095,and i am telling you,123.068
136997814_27499596,cups pitch perfect,129.964
136997814_27503703,stay rihanna,111.927
136997814_27511020,toxic,143.04
137027125_41925599,wanted,169.784
137027125_36273126,adore you,119.759
137027125_36067038,wherever you will go,112.027
137027125_36039955,my heart will go on,99.195
137027125_35441826,stay rihanna,111.927
137027125_33263778,aint no sunshine,79.593
137027125_46082656,wanted,169.784
137027125_35439376,let her go,74.897
137027125_35440211,because of you,140.039
137027125_35438430,aint no sunshine,79.593
137060742_24044479,you drive me crazy,104.001
137060742_24044048,im a slave 4 u,110.027
137060742_24043866,stronger,103.992
137060742_23976227,baby bieber,65.024
137060742_23743389,the climb,161.074
137060742_24044266,oops i did it again,95.053
137060742_23976734,frere jacques,117.964
137060742_23977857,under the sea,99.722
137060742_23976420,bingo,127.975
137060742_23743542,want u back,97.939
137085229_34829491,let it go,147.464
137085229_34827873,let her go,74.897
137085229_34300714,give your heart a break,123.026
137085229_33902560,let it go,147.464
137085229_25197948,give your heart a break,123.026
137085229_34297430,let it go,147.464
137085229_39983311,let it go,147.464
137085229_25108239,give your heart a break,123.026
137085229_24690397,give your heart a break,123.026
137085229_23934574,give your heart a break,123.026
137142808_44044193,circle of life,83.307
137142808_42826011,i wont give up,136.703
137142808_43291158,colors of the wind,62.659
137142808_43451747,the a team,84.996
137142808_42826915,the climb,161.074
137142808_48105054,somewhere only we know,172.015
137142808_47568891,stay rihanna,111.927
137142808_42828186,bad romance,118.99
137142808_42826169,grenade,110.443
137142808_44045723,count on me,89.044
137175284_30993986,say something great big,141.284
137175284_29711433,she will be loved,102.002
137175284_23783554,the climb,161.074
137175284_29340175,this love,131.974
137175284_26335401,jesus take the wheel,76.572
137175284_34381951,just a kiss,142.881
137175284_23775176,mamas broken heart,111.989
137175284_29709913,drink a beer,77.961
137175284_27844450,animal,148.026
137175284_31422123,hey there delilah,103.973
137191820_45412198,my favorite things,114.591
137191820_45415894,i wanna dance with somebody,118.814
137191820_24156092,hero mariah carey,119.987
137191820_24136271,castle on a cloud,54.574
137191820_24151106,endless love,93.633
137191820_24136012,part of your world,89.357
137191820_45413343,youve got a friend in me,115.883
137191820_24137557,because of you,140.039
137191820_45414099,baby one more time,92.96
137191820_24152763,rainy days and mondays,74.72
137208579_23890493,stay rihanna,111.927
137208579_23890029,everybody hurts,94.301
137208579_37423285,wind beneath my wings,123.694
137208579_32374981,stay rihanna,111.927
137208579_32592260,more than words,91.769
137208579_24462675,you are not alone,119.878
137208579_23890603,stay rihanna,111.927
137208579_37443276,when i was your man,72.795
137208579_32374335,say something great big,141.284
137208579_43138574,dont let the sun go down,139.701
137231812_37045935,adore you,119.759
137231812_41388995,grenade,110.443
137231812_42303299,down,85.003
137231812_41392676,neon lights,125.928
137231812_42291479,the worst,103.408
137231812_40836502,let me love you,94.514
137231812_40275543,love the way you lie,86.989
137231812_39597258,when i was your man,72.795
137231812_36763292,let me love you,94.514
137231812_40833237,stay rihanna,111.927
137233512_40757111,bad romance,118.99
137233512_40491076,apologize,117.995
137233512_40521129,row row row your boat,75.997
137233512_40732956,aint no sunshine,79.593
137233512_40513190,baby bieber,65.024
137233512_40516637,happy,83.096
137233512_40513203,more than words,91.769
137233512_40510650,killing me softly,92.409
137233512_40489211,stay rihanna,111.927
137233512_40508469,you are not alone,119.878
137245411_23793589,on my own,112.663
137245411_35246466,say something great big,141.284
137245411_35245544,let it go,147.464
137245411_24031844,the rose,106.05
137245411_23789924,i dreamed a dream,90.488
137245411_23854554,part of your world,89.357
137245411_24032130,the rose,106.05
137245411_23923402,i wont give up,136.703
137245411_35247358,let it go,147.464
137245411_23850803,forget you,145.992
137259251_24516419,a holly jolly christmas,140.352
137259251_24259312,hero mariah carey,119.987
137259251_24427740,santeria,90.807
137259251_26750601,a holly jolly christmas,140.352
137259251_24565445,crazy patsy,107.765
137259251_24247044,landslide,159.375
137259251_24438594,stay rihanna,111.927
137259251_24426732,zombie,166.96
137259251_24626490,landslide,159.375
137259251_24560572,stay rihanna,111.927
137296456_24082981,apologize,117.995
137296456_24058903,cups pitch perfect,129.964
137296456_24061632,mamas broken heart,111.989
137296456_25043708,o holy night,77.368
137296456_24160864,cruise original,109.885
137296456_25038081,how great thou art,129.252
137296456_24062403,cups pitch perfect,129.964
137296456_24054079,colors of the wind,62.659
137296456_25746872,its all coming back,87.624
137296456_24096002,how great thou art,129.252
137396823_44497134,rehab,124.948
137396823_44690564,wherever you will go,112.027
137396823_44772230,always on my mind,73.336
137396823_44678665,the climb,161.074
137396823_44462422,you know im no good,103.383
137396823_43374760,because of you,140.039
137396823_43001694,two black cadillacs,119.991
137396823_42463124,have i told you lately,143.78
137396823_47951285,just when i needed you,96.717
137396823_47351347,more than this,151.978
137432454_37454837,colors of the wind,62.659
137432454_33113347,let it go,147.464
137432454_36677698,alejandro,98.986
137432454_50702813,let it go,147.464
137432454_33049576,let it go,147.464
137432454_28855557,let her go,74.897
137432454_49112627,stay with me,84.094
137432454_33052299,counting stars,122.017
137432454_33050762,love me again,126.03
137432454_28591385,everybody hurts,94.301
137434517_29592901,stay rihanna,111.927
137434517_28126891,before he cheats,147.905
137434517_23984477,a thousand miles,94.931
137434517_29038334,before he cheats,147.905
137434517_31373748,say something great big,141.284
137434517_36045541,love me again,126.03
137434517_24152620,before he cheats,147.905
137434517_31481006,jesus take the wheel,76.572
137434517_35977438,love me again,126.03
137434517_38527473,let it go,147.464
137504016_38436054,sitting on the dock of the bay,103.621
137504016_38542016,lean on me,75.16
137504016_43843858,summer,113.778
137504016_43304394,apologize,117.995
137504016_24849527,hallelujah,147.986
137504016_39098174,hey brother,124.943
137504016_24839162,somewhere only we know,172.015
137504016_44721706,i believe i can fly,120.179
137504016_41840935,amazing grace elvis,183.461
137504016_25930018,pompeii,127.435
137521963_44553349,happy,83.096
137521963_31184778,she will be loved,102.002
137521963_31426313,all star,104.034
137521963_37261591,sitting on the dock of the bay,103.621
137521963_44550794,home phillip phillips,121.029
137521963_31177407,simple man,120.353
137521963_31901284,how you remind me,172.094
137521963_31920371,feel like makin love,85.126
137521963_28533608,apologize,117.995
137521963_31905009,aint no sunshine,79.593
137524166_28460220,when i was your man,72.795
137524166_30989398,you know im no good,103.383
137524166_28152488,no air,160.033
137524166_27093564,im a slave 4 u,110.027
137524166_33106886,true colors,76.669
137524166_27093275,im a slave 4 u,110.027
137524166_27092951,im a slave 4 u,110.027
137524166_30474537,linger,94.845
137524166_28084095,adore you,119.759
137524166_27093012,im a slave 4 u,110.027
137526729_37091618,how to save a life,122.035
137526729_49286489,stay with me,84.094
137526729_49840838,stay with me,84.094
137526729_45161164,pompeii,127.435
137526729_42917850,demons,89.938
137526729_43393057,demons,89.938
137526729_26656104,treasure,116.017
137526729_45065795,never say never,92.024
137526729_43903554,demons,89.938
137526729_33747100,let her go,74.897
137541404_34842344,naturally,126.99
137541404_41318414,let it go,147.464
137541404_41320017,say something great big,141.284
137541404_41711372,i wont give up,136.703
137541404_42024433,neon lights,125.928
137541404_34650982,naturally,126.99
137541404_34652926,let it go,147.464
137541404_41780565,say something great big,141.284
137541404_41319237,just the way you are,109.012
137541404_34842871,let it go,147.464
137629848_25294167,hush little baby,77.728
137629848_25277667,hush little baby,77.728
137629848_25277095,twinkle twinkle,121.072
137629848_25372441,twinkle twinkle,121.072
137629848_25297561,twinkle twinkle,121.072
137629848_25275354,the alphabet song,108.954
137629848_25474904,this little light of mine,111.91
137629848_27356798,this little light of mine,111.91
137629848_25277640,hush little baby,77.728
137629848_25296783,hush little baby,77.728
137666106_23957248,im yours,150.953
137666106_26173342,let her go,74.897
137666106_26680372,im yours,150.953
137666106_23973938,grenade,110.443
137666106_26711531,demons,89.938
137666106_23972787,wake me up,124.102
137666106_26679451,demons,89.938
137666106_26714931,demons,89.938
137666106_23973185,airplanes,93.033
137666106_23975073,call me maybe,120.069
137670971_23969894,airplanes,93.033
137670971_27498140,you found me,151.994
137670971_23913337,stronger,103.992
137670971_23908801,cups pitch perfect,129.964
137670971_23909141,because of you,140.039
137670971_31431309,pompeii,127.435
137670971_27078493,never say never,92.024
137670971_31431663,i wont give up,136.703
137670971_27496852,how to save a life,122.035
137670971_25874863,lovefool,111.87
137697953_33569537,valerie,96.095
137697953_33674892,when i was your man,72.795
137697953_26749425,valerie,96.095
137697953_33703624,on my own,112.663
137697953_33574510,your song,128.172
137697953_41475345,let it go,147.464
137697953_33573388,wind beneath my wings,123.694
137697953_33706690,beautiful,92.977
137697953_23996310,danny boy,164.939
137697953_41477858,say something great big,141.284
137736797_29013660,counting stars,122.017
137736797_29543772,stay rihanna,111.927
137736797_29015228,radioactive,136.245
137736797_29544566,when i was your man,72.795
137736797_28985928,radioactive,136.245
137736797_28986686,counting stars,122.017
137736797_27853532,i wont give up,136.703
137736797_27854479,radioactive,136.245
137736797_29126238,counting stars,122.017
137736797_27977639,radioactive,136.245
137791209_35023388,santeria,90.807
137791209_41308255,killing me softly,92.409
137791209_34099612,more than words,91.769
137791209_34016129,super bass,126.991
137791209_36937565,house of the rising sun,117.2
137791209_32785709,cups pitch perfect,129.964
137791209_41307753,over the rainbow,85.6
137791209_32785854,killing me softly,92.409
137791209_32786416,before he cheats,147.905
137791209_32784544,all star,104.034
137832373_36069263,what makes you beautiful,125.011
137832373_36068918,love somebody ,110.232
137832373_24618126,what makes you beautiful,125.011
137832373_31768274,what makes you beautiful,125.011
137832373_31655023,best song ever,118.491
137832373_36067793,want u back,97.939
137832373_33143811,best song ever,118.491
137832373_33337638,best song ever,118.491
137832373_34483425,best song ever,118.491
137832373_31868680,best song ever,118.491
137837566_31160814,applause,139.945
137837566_30768161,breakaway,131.0
137837566_30899729,i believe i can fly,120.179
137837566_30529012,because of you,140.039
137837566_30900486,bingo,127.975
137837566_30479775,baby one more time,92.96
137837566_29446737,america the beautiful,78.709
137837566_33352961,jesus take the wheel,76.572
137837566_31278964,summertime sadness,111.968
137837566_31781416,bingo,127.975
137845235_24131402,l o v e,78.225
137845235_29337273,stand by me,118.068
137845235_35226803,sway,97.012
137845235_28174635,piano man,179.167
137845235_29338818,stand by me,118.068
137845235_29556078,hallelujah,147.986
137845235_30475534,l o v e,78.225
137845235_28439705,sway,97.012
137845235_29335067,hallelujah,147.986
137845235_33907581,sway,97.012
137971875_24431602,radioactive,136.245
137971875_24357191,fireflies,90.002
137971875_30151481,let it go,147.464
137971875_24350662,part of your world,89.357
137971875_24360648,breakaway,131.0
137971875_24353880,apologize,117.995
137971875_25104836,can you feel the love tonight,166.765
137971875_25178341,your song,128.172
137971875_24700331,hallelujah,147.986
137971875_25244511,silent night,75.205
137979223_37347688,apologize,117.995
137979223_37352337,let it go,147.464
137979223_37351042,boyfriend,164.146
137979223_37371452,let it go,147.464
137979223_27639270,i believe i can fly,120.179
137979223_24644639,stay rihanna,111.927
137979223_27630540,try,93.858
137979223_37364162,naturally,126.99
137979223_24973778,twinkle twinkle,121.072
137979223_24480076,a thousand miles,94.931
137988357_30099886,love song,123.052
137988357_28315373,colors of the wind,62.659
137988357_24406748,stay rihanna,111.927
137988357_48283750,say something great big,141.284
137988357_29464845,let her go,74.897
137988357_49989180,house of the rising sun,117.2
137988357_25255896,when i was your man,72.795
137988357_29214499,crazy patsy,107.765
137988357_24029426,how great thou art,129.252
137988357_27661198,stay rihanna,111.927
138082574_24098240,cups pitch perfect,129.964
138082574_24020444,applause,139.945
138082574_27305766,counting stars,122.017
138082574_31283180,let her go,74.897
138082574_24013795,when i was your man,72.795
138082574_27269894,counting stars,122.017
138082574_27272619,counting stars,122.017
138082574_29520273,counting stars,122.017
138082574_31394364,let her go,74.897
138082574_31395927,counting stars,122.017
138093990_45159284,let it go,147.464
138093990_24088877,i dreamed a dream,90.488
138093990_37241798,your song,128.172
138093990_24018844,part of your world,89.357
138093990_24281180,o holy night,77.368
138093990_24094006,lucky bs,116.5
138093990_45573646,i dreamed a dream,90.488
138093990_45575362,total eclipse of heart,130.276
138093990_37246418,i dreamed a dream,90.488
138093990_24090811,hero mariah carey,119.987
138208164_24787731,just a kiss,142.881
138208164_24781665,mamas broken heart,111.989
138208164_24792463,my heart will go on,99.195
138208164_34179288,drink a beer,77.961
138208164_24794318,two black cadillacs,119.991
138208164_41728633,let it go,147.464
138208164_31398663,mamas broken heart,111.989
138208164_30078843,crazy patsy,107.765
138208164_29952172,breakaway,131.0
138208164_29947147,just a kiss,142.881
138213909_25552045,frere jacques,117.964
138213909_29729265,danny boy,164.939
138213909_33778120,need you now,107.943
138213909_33776838,my heart will go on,99.195
138213909_34047036,let it go,147.464
138213909_25869996,this little light of mine,111.91
138213909_25549656,bingo,127.975
138213909_41609111,america the beautiful,78.709
138213909_33776043,total eclipse of heart,130.276
138213909_34045344,let her go,74.897
138242896_42257427,luka,77.17
138242896_44983592,let it go,147.464
138242896_44888723,broken wings,99.162
138242896_44388198,hit me with your best shot,127.402
138242896_41324910,my girl,104.566
138242896_40792474,betcha by golly wow,141.146
138242896_45403518,always on my mind,73.336
138242896_40773558,runaway train,117.341
138242896_40430864,faith,95.846
138242896_39788433,twinkle twinkle,121.072
138247170_27882109,the a team,84.996
138247170_28150679,demons,89.938
138247170_30090463,i wont give up,136.703
138247170_32310719,demons,89.938
138247170_28066324,demons,89.938
138247170_30078508,grenade,110.443
138247170_31074544,the a team,84.996
138247170_30456774,counting stars,122.017
138247170_28178810,demons,89.938
138247170_27981129,marry you,144.926
138312541_37696617,say something great big,141.284
138312541_30222740,amazing grace elvis,183.461
138312541_30297058,crazy patsy,107.765
138312541_30826780,didnt we almost have it,130.984
138312541_27984310,shes always a woman,176.631
138312541_28928437,because of you,140.039
138312541_27994661,need you now,107.943
138312541_24638531,baby i love your way,147.518
138312541_24531481,cant fight this feeling,156.344
138312541_27994030,from this moment,135.803
138344233_28064415,you are so beautiful,101.038
138344233_37406821,say something great big,141.284
138344233_40797221,hey there delilah,103.973
138344233_27839643,let her go,74.897
138344233_24086498,wanted,169.784
138344233_45828059,never say never,92.024
138344233_40796206,you are so beautiful,101.038
138344233_28599846,sweater weather,124.053
138344233_24087855,hallelujah,147.986
138344233_43303694,hey there delilah,103.973
138365676_34428480,more than this,151.978
138365676_33088039,adore you,119.759
138365676_26345291,because of you,140.039
138365676_40522005,let it go,147.464
138365676_31197506,never say never,92.024
138365676_38359416,let it go,147.464
138365676_40990702,hey brother,124.943
138365676_45179043,mamas broken heart,111.989
138365676_27786570,your song,128.172
138365676_30276895,baby bieber,65.024
138376914_30388402,when i was your man,72.795
138376914_30383158,let it go,147.464
138376914_25465382,when i was your man,72.795
138376914_33991330,say something great big,141.284
138376914_28808136,no air,160.033
138376914_24150065,this little light of mine,111.91
138376914_32019645,call me maybe,120.069
138376914_32021630,love the way you lie,86.989
138376914_33992539,apologize,117.995
138376914_25610299,a thousand miles,94.931
138391681_35795082,more than this,151.978
138391681_42544425,best song ever,118.491
138391681_40214873,what makes you beautiful,125.011
138391681_43801907,never say never,92.024
138391681_38322329,ironic,85.482
138391681_36721249,pompeii,127.435
138391681_36435366,pompeii,127.435
138391681_41948789,hallelujah,147.986
138391681_42145190,the climb,161.074
138391681_39613724,ironic,85.482
138405964_24105071,america the beautiful,78.709
138405964_26335896,worshipper,140.056
138405964_26360313,worshipper,140.056
138405964_27622012,this little light of mine,111.91
138405964_26331414,15 seconds of fame,99.959
138405964_24361290,twinkle twinkle,121.072
138405964_26333098,hush little baby,77.728
138405964_24363969,o holy night,77.368
138405964_26340408,worshipper,140.056
138405964_24108033,o holy night,77.368
138411467_26764546,drift away,151.956
138411467_25200281,you raise me up,118.086
138411467_25098882,drift away,151.956
138411467_24484054,wind beneath my wings,123.694
138411467_24552403,the first cut is deepest,160.043
138411467_25061216,name,134.17
138411467_24280769,landslide,159.375
138411467_24689815,hallelujah,147.986
138411467_24460113,amazing grace elvis,183.461
138411467_24105027,dont know why,88.174
138412301_38783710,neon lights,125.928
138412301_38781603,neon lights,125.928
138412301_40404128,lights ellie,120.013
138412301_41968834,stay rihanna,111.927
138412301_25223597,stay rihanna,111.927
138412301_33896272,just the way you are,109.012
138412301_39198426,stronger what doesn't kill,116.044
138412301_46217862,neon lights,125.928
138412301_24574542,just the way you are,109.012
138412301_30732124,stay rihanna,111.927
138423429_24346832,cups pitch perfect,129.964
138423429_24193786,cups pitch perfect,129.964
138423429_24280450,cups pitch perfect,129.964
138423429_24181864,cups pitch perfect,129.964
138423429_24161599,cups pitch perfect,129.964
138423429_24256886,cups pitch perfect,129.964
138423429_24183441,cups pitch perfect,129.964
138423429_24347740,cups pitch perfect,129.964
138423429_24158688,cups pitch perfect,129.964
138423429_28470707,cups pitch perfect,129.964
138425755_38763926,love you like a love song,117.009
138425755_50280996,burn,184.353
138425755_43111815,fireflies,90.002
138425755_38762040,fireflies,90.002
138425755_38761318,baby bieber,65.024
138425755_38759698,what makes you beautiful,125.011
138425755_50285216,baby bieber,65.024
138425755_50286638,# that power,82.166
138425755_32445719,love you like a love song,117.009
138425755_50287908,cant remember to forget,137.968
138536696_24141927,reflection,131.037
138536696_24224977,the climb,161.074
138536696_24389524,how great thou art,129.252
138536696_30873594,say something great big,141.284
138536696_24525946,i wont give up,136.703
138536696_24454992,the climb,161.074
138536696_24224286,billionaire,86.776
138536696_24478907,i wont give up,136.703
138536696_24175103,ben,118.068
138536696_24670871,apologize,117.995
138583125_24666833,zombie,166.96
138583125_24666382,stronger,103.992
138583125_24674555,stay rihanna,111.927
138583125_31307428,stay rihanna,111.927
138583125_31308436,because of you,140.039
138583125_24529950,what makes you beautiful,125.011
138583125_31309456,give your heart a break,123.026
138583125_26044980,lucky bs,116.5
138583125_24530868,paparazzi,114.928
138583125_24634295,reflection,131.037
138587409_41269157,happy,83.096
138587409_43017717,ironic,85.482
138587409_42094319,animal,148.026
138587409_31866694,let it go,147.464
138587409_41781544,part of your world,89.357
138587409_33289339,radioactive,136.245
138587409_32909848,how great thou art,129.252
138587409_33016963,cups pitch perfect,129.964
138587409_41782661,reflection,131.037
138587409_41776752,hey there delilah,103.973
138590082_24207720,grenade,110.443
138590082_24205965,all i want for christmas,150.277
138590082_24206121,cups pitch perfect,129.964
138590082_24145294,cups pitch perfect,129.964
138590082_24207928,applause,139.945
138590082_24205987,the climb,161.074
138590082_24145745,call me maybe,120.069
138590082_32706003,forget you,145.992
138590082_24207845,want u back,97.939
138590082_24207182,im yours,150.953
138618448_27848918,no air,160.033
138618448_32019945,let it go,147.464
138618448_25185846,twinkle twinkle,121.072
138618448_48994947,cups pitch perfect,129.964
138618448_35150051,hallelujah,147.986
138618448_48758828,frere jacques,117.964
138618448_35151081,fallin for you,117.043
138618448_25110435,twinkle twinkle,121.072
138618448_48037053,human,94.01
138618448_31798676,let it go,147.464
138744251_33422991,hey there delilah,103.973
138744251_36398699,feel like makin love,85.126
138744251_49563083,the way i am,114.966
138744251_36528372,killing me softly,92.409
138744251_33424286,im yours,150.953
138744251_36637653,cups pitch perfect,129.964
138744251_33425529,before he cheats,147.905
138744251_37892750,cups pitch perfect,129.964
138744251_49562215,at last,174.431
138744251_36395651,apologize,117.995
138785282_43252877,on my own,112.663
138785282_33176257,let it go,147.464
138785282_33276605,seasons of love,178.151
138785282_32210310,its all coming back,87.624
138785282_39322493,dont know why,88.174
138785282_29766706,dont rain on my parade,79.666
138785282_29891893,part of your world,89.357
138785282_28836572,on my own,112.663
138785282_30100511,colors of the wind,62.659
138785282_27095517,somebody to love,110.232
138827136_24425708,apologize,117.995
138827136_32008159,say something great big,141.284
138827136_38997204,you found me,151.994
138827136_39691960,you raise me up,118.086
138827136_38801547,stay rihanna,111.927
138827136_38310908,the a team,84.996
138827136_42271976,because of you,140.039
138827136_32723810,the a team,84.996
138827136_32722217,summertime sadness,111.968
138827136_39678252,say something great big,141.284
138842399_49568467,house of the rising sun,117.2
138842399_49319354,you are not alone,119.878
138842399_49286346,you raise me up,118.086
138842399_43475630,i want it that way,99.031
138842399_47284883,home phillip phillips,121.029
138842399_44189704,piano man,179.167
138842399_43477107,a thousand miles,94.931
138842399_47794875,happy,83.096
138842399_47701578,home daughtry,143.904
138842399_24210823,danny boy,164.939
138858622_36664994,my heart will go on,99.195
138858622_30220841,need you now,107.943
138858622_24342796,my heart will go on,99.195
138858622_24217748,cups pitch perfect,129.964
138858622_24233367,cups pitch perfect,129.964
138858622_24346638,my heart will go on,99.195
138858622_24316043,cups pitch perfect,129.964
138858622_31742886,a thousand miles,94.931
138858622_30857108,she will be loved,102.002
138858622_36664573,need you now,107.943
138874286_24241758,cups pitch perfect,129.964
138874286_24794346,stay rihanna,111.927
138874286_24468101,fuckin perfect,182.015
138874286_24365869,bubbly,127.97
138874286_24568985,bubbly,127.97
138874286_33821040,stay rihanna,111.927
138874286_24351525,stay rihanna,111.927
138874286_24683207,bubbly,127.97
138874286_24758847,the climb,161.074
138874286_24698163,apologize,117.995
138943402_27741199,over the rainbow,85.6
138943402_26230702,my favorite things,114.591
138943402_26218617,my heart will go on,99.195
138943402_27742586,kiss the girl,134.92
138943402_26210375,you are not alone,119.878
138943402_26222751,you are not alone,119.878
138943402_26232329,frere jacques,117.964
138943402_27769092,stand by me,118.068
138943402_26498134,hero mariah carey,119.987
138943402_24274170,beauty and the beast,171.584
138997934_25365393,boyfriend,164.146
138997934_25096952,when i was your man,72.795
138997934_25980955,hero mariah carey,119.987
138997934_24249434,worshipper,140.056
138997934_27965603,stay rihanna,111.927
138997934_24251147,grenade,110.443
138997934_25355687,stay rihanna,111.927
138997934_24382835,when i was your man,72.795
138997934_26049747,boyfriend,164.146
138997934_24253995,when i was your man,72.795
139079011_34296893,let it go,147.464
139079011_36979963,let it go,147.464
139079011_24410031,the climb,161.074
139079011_34771266,the climb,161.074
139079011_44657116,poker face,118.999
139079011_30507529,hero mariah carey,119.987
139079011_24273549,the climb,161.074
139079011_25042420,hero mariah carey,119.987
139079011_35606761,apologize,117.995
139079011_44827547,the climb,161.074
139087224_36340196,let it go,147.464
139087224_24840996,stay rihanna,111.927
139087224_41224584,hey brother,124.943
139087224_24625606,bad romance,118.99
139087224_48419017,let it go,147.464
139087224_24277229,when i was your man,72.795
139087224_34489408,billionaire,86.776
139087224_24477706,bed intruder,75.998
139087224_36699773,let it go,147.464
139087224_34487535,let her go,74.897
139120132_31693960,let her go,74.897
139120132_31695106,let her go,74.897
139120132_31691343,say something great big,141.284
139120132_34841446,ironic,85.482
139120132_31693465,let her go,74.897
139120132_34832193,say something great big,141.284
139120132_31918529,kiss me ,149.936
139120132_35694085,when i was your man,72.795
139120132_33451195,let her go,74.897
139120132_36832231,i wont give up,136.703
139131028_46952137,american pie,138.317
139131028_34958342,i want to hold your hand,130.726
139131028_28072502,hallelujah,147.986
139131028_33565015,i want to hold your hand,130.726
139131028_24328995,shes always a woman,176.631
139131028_33658787,pompeii,127.435
139131028_35204675,somebody to love,110.232
139131028_28072172,when i was your man,72.795
139131028_27652903,i want it that way,99.031
139131028_28072900,when i was your man,72.795
139168416_24295099,baby bieber,65.024
139168416_24296764,baby one more time,92.96
139168416_24294487,boyfriend,164.146
139168416_24299791,dont know why,88.174
139168416_24301244,part of your world,89.357
139168416_24367475,cups pitch perfect,129.964
139168416_24364549,o holy night,77.368
139168416_24298919,colors of the wind,62.659
139168416_24372456,send in the clowns,86.659
139168416_24366876,alone heart,175.088
139177646_24405870,the little drummer boy,112.66
139177646_24645696,over the rainbow,85.6
139177646_24398406,killing me softly,92.409
139177646_24359717,the first cut is deepest,160.043
139177646_24489015,alone heart,175.088
139177646_24647121,a thousand miles,94.931
139177646_24644779,the climb,161.074
139177646_24405652,blue christmas,113.96
139177646_25628238,the little drummer boy,112.66
139177646_24399960,cups pitch perfect,129.964
139187011_25941024,a holly jolly christmas,140.352
139187011_24919361,do you hear what i hear,101.529
139187011_48784336,when i was your man,72.795
139187011_26363743,demons,89.938
139187011_25034569,just a kiss,142.881
139187011_48706923,the climb,161.074
139187011_25939903,a holly jolly christmas,140.352
139187011_25820407,try,93.858
139187011_24884868,mamas broken heart,111.989
139187011_25940085,need you now,107.943
139206428_24936643,rainy days and mondays,74.72
139206428_24307711,total eclipse of heart,130.276
139206428_24416563,all i want for christmas,150.277
139206428_24416952,all i want for christmas,150.277
139206428_24936225,just the way you are,109.012
139206428_25443744,merry christmas darling,81.586
139206428_25453035,merry christmas darling,81.586
139206428_24303572,alone heart,175.088
139206428_24304817,alone heart,175.088
139206428_24424037,all the man i need,150.888
139215383_33983973,let her go,74.897
139215383_32733380,when i was your man,72.795
139215383_32731637,jesus take the wheel,76.572
139215383_32732828,the climb,161.074
139215383_32660252,say something great big,141.284
139215383_32447516,say something great big,141.284
139215383_32730273,say something great big,141.284
139215383_29231670,the climb,161.074
139215383_41216990,let her go,74.897
139215383_44978386,fuckin perfect,182.015
139223186_24718998,newyork newyork,89.952
139223186_24398167,all the small things,148.726
139223186_24405863,she will be loved,102.002
